comentario,comunidade_link,comunidade_texto,data_comentario,link_topico,nome_comentador,nome_topico,num_comentario
"Todos nós esperavamos demais do Mainardi, como esperamos demais de outros, queria que o Mainardi detonasse sobre Foro de São Paulo, Nova Constituinte URSAL e etc....mas ele é atrelado a emprego, salário, alem de querer resguardar a própria vida, afinal quem não conseguem comprar, ameaçar, são capazes de ""silenciar"" pra sempre, o Lobão esta aqui a tempos, sempre gosto de ler oque escreve, como ele concordo que a Intervençã Militar deve ser a última cartada, porque vai ter sangue eu, e vários aqui podemos morrer, perder parentes, amigos, amigas e etc... mas na atual situação onde na mídia estamos amordaçados, o eixo contra esta bandalheira toda praticamente esta de Minas pra baixo, ""democracia"" falsa ilusória que só satisfaz quem esta no poder, caos em todos os serviços, roubalheira generalizada descarada e despudorada, urnas fraudulentas, compra de votos pelas ""bolsas assistênciais"".Gostaria que o Mainardi fosse mais Dalborga, que mete a boca sem medo, se pudor, quem gostar ótimo, não gostou dane-se, mas na atual situação o homem esta fazendo ""algo"", mesmo sem a repercussão necessária, ele sendo esquerda,direita ou meio campista, mas esta fazendo, vamos acompanhando o andar da carroça e ver no que da, mas não é certo idolatrar o homem esperar mais do que pode fazer!!!",http://orkut.google.com/c73071.html,FORA LULA,8 de novembro de 2007,http://orkut.google.com/c73071-t6fbeb85730935a8c.html,Baco Dionisio - ,O erro de Mainardi!!!,10
"Todos nós esperavamos demais do Mainardi, como esperamos demais de outros, queria que o Mainardi detonasse sobre Foro de São Paulo, Nova Constituinte URSAL e etc....mas ele é atrelado a emprego, salário, alem de querer resguardar a própria vidaInfelizmente todas as pessoas honestas nesse país são atreladas de alguma forma ao emprego e ao salário.Só os petistas em comissão que dependem unicamente do Partido e muita bajulação para sobreviver. ",http://orkut.google.com/c73071.html,FORA LULA,8 de novembro de 2007,http://orkut.google.com/c73071-t6fbeb85730935a8c.html,Ricardo Z. Vendramini - ,O erro de Mainardi!!!,11
"""...se insistirem com essa palhaçada temos que partir pra cima com tudo, com todas nossas forças e dar uma surra nesses filhos da puta nas urnas e nas RUAS""(2)Nada de dar moleza pra esta canalhada, temos de fazer desistirem de implantar URSAL aqui, remake de filme de horror de 5° categoria, já foi comprovado que este lixo não funcionou em nem um país no passado, até a China que tanto idolatram após anos esta abrindo as pernas, viu que esta ideologia é atrasada, isto que foram chacinadas milhões de vidas no processo, temos de reagir com força, se preciso a bala, nosso país não merece um Holocausto!!!",http://orkut.google.com/c73071.html,FORA LULA,9 de novembro de 2007,http://orkut.google.com/c73071-tee441c831525eb7e.html,Baco Dionisio - ,Terceiro mandato- Descoberto plano,3
"Todos nós esperavamos demais do Mainardi, como esperamos demais de outros, queria que o Mainardi detonasse sobre Foro de São Paulo, Nova Constituinte URSAL e etc....mas ele é atrelado a emprego, salário, alem de querer resguardar a própria vida, afinal quem não conseguem comprar, ameaçar, são capazes de ""silenciar"" pra sempre, o Lobão esta aqui a tempos, sempre gosto de ler oque escreve, como ele concordo que a Intervençã Militar deve ser a última cartada, porque vai ter sangue eu, e vários aqui podemos morrer, perder parentes, amigos, amigas e etc... mas na atual situação onde na mídia estamos amordaçados, o eixo contra esta bandalheira toda praticamente esta de Minas pra baixo, ""democracia"" falsa ilusória que só satisfaz quem esta no poder, caos em todos os serviços, roubalheira generalizada descarada e despudorada, urnas fraudulentas, compra de votos pelas ""bolsas assistênciais"".Gostaria que o Mainardi fosse mais Dalborga, que mete a boca sem medo, se pudor, quem gostar ótimo, não gostou dane-se, mas na atual situação o homem esta fazendo ""algo"", mesmo sem a repercussão necessária, ele sendo esquerda,direita ou meio campista, mas esta fazendo, vamos acompanhando o andar da carroça e ver no que da, mas não é certo idolatrar o homem esperar mais do que pode fazer!!!",http://orkut.google.com/c73071.html,FORA LULA,8 de novembro de 2007,http://orkut.google.com/c73071-t6fbeb85730935a8c.html,Baco Dionisio - ,O erro de Mainardi!!!,15
"Todos nós esperavamos demais do Mainardi, como esperamos demais de outros, queria que o Mainardi detonasse sobre Foro de São Paulo, Nova Constituinte URSAL e etc....mas ele é atrelado a emprego, salário, alem de querer resguardar a própria vidaInfelizmente todas as pessoas honestas nesse país são atreladas de alguma forma ao emprego e ao salário.Só os petistas em comissão que dependem unicamente do Partido e muita bajulação para sobreviver. ",http://orkut.google.com/c73071.html,FORA LULA,8 de novembro de 2007,http://orkut.google.com/c73071-t6fbeb85730935a8c.html,Ricardo Z. Vendramini - ,O erro de Mainardi!!!,16
"Ministro Pires admite a integração militar da América Latina  (URSAL – União das Repúblicas Socialistas da América Latina)Documentos\ANEXO 5 - Foro de São Paulo Lula PT\114Pires_ _Quem me demitiu foi a mídia_ - Terra - políticaPires.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\115Alerta Total_ O Presidente Não Pensa em Renunciar.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\116Escola sem Partido Farc e ELN divulgam idéias em escolas.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\117Escola sem Partido Educação sem Doutrinação.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\118retrospectivabrasil.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\119brasil-de-lula_Manchetes_e_Noticias1.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\120brasil-de-lula_Manchetes_e_Noticias2.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\121brasil-de-lula_Manchetes_e_Noticias3.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\122brasil-de-lula_Manchetes_e_Noticias4.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\123brasilquenaoseve.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\124Exercendo a Cidadania.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\125A justiça tem de intimar lula a explicar reuniões com traficantes e quirrilheiros.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\126Direito de Resposta - Olavo de Carvalho - Sapientiam Autem Non Vincit Malitia.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\127Foro de São Paulo.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\128O Foro de São Paulo, versão anestésica.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\129Observatório da Jihad_ Obsession, um filme a não perder.pdfDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\130Obsession - Radical Islam's War Against the West.pdf",http://orkut.google.com/c73071.html,FORA LULA,18 de outubro de 2007,http://orkut.google.com/c73071-tb121995c89f181fd.html,Patriota do Brasil - ,OFICIAL: MANIFESTO CONTRA COMUNISMO AO PAPA E CNBB,22
"Documentos\ANEXO 5 - Foro de São Paulo Lula PT\XI Fórun Social Mundial - Resoluções\Palestina.docDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\XI Fórun Social Mundial - Resoluções\Prisioneros cubanos en EEUU.docDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\XI Fórun Social Mundial - Resoluções\Puerto Rico y Vieques.docDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\XI Fórun Social Mundial - Resoluções\Salud en El Salvador.docDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\XI Fórun Social Mundial - Resoluções\Triunfo en Ecuador.docDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\XI Fórun Social Mundial - Resoluções\Venezuela.docDocumentos\ANEXO 5 - Foro de São Paulo Lula PT\Declaração final XIII Fórun de São Paulo\Declaracion_Final_XIII_FSP.mp32 - A legislação eleitoral brasileira também proíbe que qualquer partido tenha vínculos internacionais, receba dinheiro de fora, ou que eleições recebam interferências supranacionais. E tudo isto acontece com o Lula da Silva, com o Partido dos Trabalhadores, o Foro de São Paulo e as Farc sem que nada seja investigado. Neste mesmo contexto valem os anexos abaixo, mas não coloquei hyperlink porque já o fiz antes neste documento.ANEXO 02: Carta de patriotas venezuelanos com a íntegra da carta de Fidel para Chavez, narrando os acontecimentos da URSAL e a participação das FARC, MIR, Lula e outros no Foro de São Paulo, entre outros genocídiosANEXO 03: FORÇAS ARMADAS REVOLUCIONÁRIAS DA COLÔMBIA – FARCANEXO 5: Valdir Pires: ""Quem me demitiu foi a mídia"" fala sobre a intregração da América Latina.",http://orkut.google.com/c73071.html,FORA LULA,18 de outubro de 2007,http://orkut.google.com/c73071-tb121995c89f181fd.html,Patriota do Brasil - ,OFICIAL: MANIFESTO CONTRA COMUNISMO AO PAPA E CNBB,24
"Patriota diz:Quem viver verá! Aí estão as provas de todo o esquema que centenas de milhares de comunidades do orkut vêem gritando já fazem anos. Tudo do que já acusamos este governo porno-narco-guerrilheiro, braço local do Foro-de-são-paulo para construir a URSAL é exatamente a denúncia que está neste tópico, detalhe por detalhe.",http://orkut.google.com/c73071.html,FORA LULA,16 de julho de 2007,http://orkut.google.com/c73071-tef721a2791655129.html,Patriota do Brasil - ,CIA tem provas de todo o esquema narco-guerrilheir,2
"Agora, quero ver o PT aceitar a extradição de Abadía e colocar em risco toda a estrutura organizada pelos ""marxistas traficantes"" que seqüestram, matam em nome da URSAL LATRINA.(Dizem que Chaves, Evo e Lula  andam com o c* na mão depois desta proposta...)",http://orkut.google.com/c33507.html,Diogo Mainardi,16 de janeiro de 2008,http://orkut.google.com/c33507-t9d5155091efbb671.html,Jonatas Silva - ,Abadía pede negociação e pode acabar com as FARC,2
"Sou carioca e amo minha cidade,porém torci de todas as formas contra esta insânidade q é trazer os Jogos Olímpicos para cá.A vitória não foi do Brasil,foi de Lula,do PT e de seu plano malígno de poder,pois se a Copa do Mundo já esta sendo usada pela máquina monstruósa de propaganda do PT q já esta colhendo os dividendos desse absurdo q levará bilhões de reais do contribuinte,imaginem as Olimpíadas?Lula se perpetua como um semi-deus,o q no fundo ele é,pois esta acima da lei,esta acima do bem e do mal.Época ruim e negra para nós liberais q amamos ésta pátria,ésta pobre rica nação.11 bilhões de reais serão gastos com as Olimpíadas,alguém acredita mesmo q o Rio terá algum ganho com isso?Acredito q não,e as obras já vão começar,com um mega superfaturamento,afinal,ano q vem é ano de golpe,mais um,nada demais,outro golpe e o tabarél segue em frente com seu plano malígno de poder q nós conhecemos bem,a famigerada Ursal.Falaram q o Pan Americano traria lucros para o Rio,e a única coisa q tivemos foi o governo do Cesar Maia brutalmente prejudicado com a culpa sendo jogada na Cidade da Música.Só pra lembrar,o MP vai receber aumento,provavelmente é para q não fiscalizem nada.Infelizmente segue nossa nação por um caminho sinistro,afrontam o Congrésso e o Senado,e esquecem de olhar para a esquina,para o Palácio do Planalto,onde uma nação esta sendo saqueada pala maior quadrilha q esse país já viu,e Lula,o operário da negociata é o chefe;ele q é o""gênio""iletrado,idolatrado pala classe dos intelectuais de esquerda,os dementes de biblíotéca.Fora Lula,fora tabarél comuna!Não será pela lei q esse crápula vai cair,mas pela força,pois a lei e a democracia q temos já virou mera ficção.Pobre nação a nossa,pobre nação...",http://orkut.google.com/c1020482.html,DEMOCRATAS -  [25] OFICIAL,2 de outubro de 2009,http://orkut.google.com/c1020482-tc86bec0e83811b1c.html,Caio Maurano - ,Olimpíadas no Rio;vitória de Lula!!!,1
..E quem financiou estas Minas?  Cháves? É por isso que agora ele anda caladinho?TEremos Minas Terrestres contra agricultores que não compartilham do pensamento marxista no Bloco da URSAL?,http://orkut.google.com/c33507.html,Diogo Mainardi,23 de março de 2008,http://orkut.google.com/c33507-td6df9b6ea6c45d02.html,"Carolina, Neta em Busca da Verdade - ",20% das Farc são crianças e agora instalam minas,6
"É ou não violação de soberania?Uribe lembra o óbvio na Cúpula do Rio: O presidente colombiano destacou que existe violação da soberania quando um grupo terrorista se abriga num país para atacar o outro de forma sistemática, reiterada. De 2004 a esta data, houve nada menos de 40 ataques à Colômbia vindos do Equador! Recentemente a Turquia invadiu o norte do Iraque atrás de ""guerrilheiros curdos"", Israel invade Gaza, EUA atiram misseis na Somália e não vemos nenhum governo rompendo relações diplomáticas com essas nações ou muito menos repudiando esses ataques Lula associou o Brasil a URSAL e vai dar cabo das FFAA para que ela não venha se opor à empreitada comunista desses corruptos e aventureiros latinos. Só para lembrarLula recebeu 5 milhões das FARC para financiar sua campanha à presidência.Olivério Medina foi o representante das FARC encarregado de doar os 5 milhões ao PT em 2002.Foi preso no Brasil pela PF em 2005, por ordem do Ministro Gilmar Mendes, do STF, atendendo uma solicitação do governo da Colômbia que pedia a extradição de Medina que estava sendo julgado pelo crime de ""homicídio com fins terroristas"".Em julho de 2006, o Comitê Nacional para Refugiados (Conare) brasileiro (com membros de vários ministérios e todos desigados por Lula) concedeu a Medina o status de refugiado.Em 21 de março, o Supremo Tribunal Federal (STF) arquivou o pedido do governo da Colômbia para extradição de Medina. Durante o julgamento, a maioria dos ministros decidiu que Medina não poderia ser extraditado porque ganhou do governo brasileiro a condição de refugiado político, impedindo o prosseguimento de qualquer pedido de extradição.O terrorista foi solto.",http://orkut.google.com/c33507.html,Diogo Mainardi,9 de março de 2008,http://orkut.google.com/c33507-t2fca6bf513216826.html,Adela Lenoxx - ,DENÚNCIA: Pq Lula não reaparelha as Forças Armadas,4
".Depois da queda do Muro de Berlim em 1989, Fidel Castro convocou, em 1990, junto com Luis Inácio ""Lula"" da Silva e o PT, partidos estrangeiros, grupos guerrilheiros, organizações criminosas, ... da América Latina, para uma reunião na cidade de São Paulo, onde se associaram numa organização denominada Foro de São Paulo.O objetivo do Foro de São Paulo é o de apoiar política e financeiramente a implantação do comunismo na América Latina. Atualmente, é implantado por diversos modos, através de meios gramscistas, via partidos de esquerda, ""Círculos Bolivarianos"", para a concretização da URSAL (União das Repúblicas Socialistas da América Latina).Delenda Carthago (Cartago deve ser destruída). Catão dizia sempre isso, no fim de todos os seus discursos. À semelhança de Catão, hoje bradamos sem cessar: DELENDA FORO DE SÃO PAULO !!!Veja o vídeo, divulgue nossa comunidade DELENDA FORO DE SÃO PAULO !!! e, se vc gostar, ingresse e convide os amigos para ingressar nela. Envie aos amigos!Este espaço é para a formulação de idéias que levem à neutralização do totalitário FORO DE SÃO PAULO!Delenda Chaves, Fidel, Evo, Lula, FARC, MST, Comunistas, Esquerdopatas, ... Delenda URSAL!Vídeo: http://www.youtube.com/watch?v=XKI6BRCSYEoEntre na nossa comunidade DELENDA FORO DE SÃO PAULO !!! :http://www.orkut.com/Community.aspx?cmm=42203706Se v. colocar no Google a expressão FORO DE SÃO PAULO, achará uma infinidade de informações a respeito dessa organização semi-clandestina, mas muito real e perigosa para a democracia, pois juntam-se líderes e organizações de todos os tipos, inclusive muitas ilegais em seus países, secretas, criminosas, com traficantes, guerrilheiros, ... até petralhas brasileiros. Lulla foi seu primeiro presidente, em 1990. Atualmente MAG toptop é um dos representantes brasileiros mais ativos no Foro. Agora, para disfarçar seus planos totalitários se dizem ""bolivarianos"", ""novos socialistas"" do século 21. .",http://orkut.google.com/c33507.html,Diogo Mainardi,5 de fevereiro de 2008,http://orkut.google.com/c33507-tbf5362c86583af0f.html,Adonai Camargo - ,>> Foro de São Paulo <<,5
